date,code,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,text
2023-01-03,25,0.021593764424324,0.1893500536680221,0.0058695869520306,0.0947726070880889,-9.261945399163935e-28,0.0349617674946785,0.4011827707290649,0.5699447393417358,"핵심 주제: 2023년 초 다양한 산업에서 시장 성장 전망이 제시되는 가운데, 기업들은 AI·EV·VR 등 신기술 도입, 투자 유치, 인수합병, 구조조정 및 임원 인사 등 활발한 경영 전략을 펼치고 있으며, 일부 기업은 주가 변동 및 실적 발표를 앞두고 있다."
2023-01-04,12,0.1025838106870651,0.2533306181430816,0.0886867269873619,0.2620308101177215,1.6462558765201358e-24,0.0503487847745418,0.1200761795043945,0.2565531134605407,"핵심 주제: 2023년 초 글로벌 기업 활동 및 시장 동향. 다양한 산업 분야의 기업들이 신기술 출시(AI, 스마트 기기 등), 재무 실적 발표, 투자 유치, 구조조정 등을 통해 2023년 초 시장 변화에 대응하고 있으며, 특히 AI 기술 혁신과 CES 2023을 통한 신제품 공개로 전반적인 시장 동향과 미래 성장 가능성이 조명되고 있다."
2023-01-05,9,0.0344682000577449,0.032503817230463,0.0056444257497787,0.3470864593982696,-1.0796163822539654e-28,0.3395223319530487,0.4396228790283203,0.4079048931598663,"핵심 주제: 2023년 초 글로벌 기업 및 산업 동향
핵심 내용: CES에서의 신기술 공개(AI, 메타버스, 바이오 등)와 함께 기업의 주요 발표(인사, 투자, M&A, 실적), 경기 불확실성에 따른 대규모 기술 기업 해고, 그리고 다양한 시장의 성장 전망 등 전 세계적인 비즈니스 및 기술 관련 소식이 중심을 이룬다."
2023-01-06,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 다양한 산업 분야에서 기업의 신기술 개발, 시장 성장 전망, 투자 및 인수합병, 임원 인사 등 활발한 사업 활동과 주요 시장 동향에 대한 업데이트."
2023-01-09,16,0.1111090704798698,0.4329113662242889,0.0872226580977439,0.0467687994241714,5.2787446626028005e-22,0.0389949455857276,0.1097692474722862,0.2967041134834289,"핵심 주제: 전 세계 기업 및 시장의 주요 동향: 다양한 산업 분야에서 기업들의 재무 실적 발표, 신제품 및 서비스 출시, 사업 확장, 파트너십 및 인수합병, 그리고 시장 성장 전망과 규제 관련 소식 등 활발한 경영 활동과 변화가 나타나고 있다."
2023-01-10,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 다양한 산업 분야에서 기업의 신기술 개발, 시장 성장 전망, 투자 및 인수합병, 임원 인사 등 활발한 사업 활동과 주요 시장 동향에 대한 업데이트."
2023-01-11,9,0.0344682000577449,0.032503817230463,0.0056444257497787,0.3470864593982696,-1.0796163822539654e-28,0.3395223319530487,0.4396228790283203,0.4079048931598663,"핵심 주제: 2023년 초 글로벌 기업 및 산업 동향
핵심 내용: CES에서의 신기술 공개(AI, 메타버스, 바이오 등)와 함께 기업의 주요 발표(인사, 투자, M&A, 실적), 경기 불확실성에 따른 대규모 기술 기업 해고, 그리고 다양한 시장의 성장 전망 등 전 세계적인 비즈니스 및 기술 관련 소식이 중심을 이룬다."
2023-01-12,18,0.2470991164445877,0.2851050794124603,0.2195073366165161,0.2152285873889923,1.0212985314068461e-29,0.226920798420906,0.0269460044801235,0.0658475756645202,"핵심 주제: 다양한 산업의 시장 동향 및 주요 기업 활동

기술, 의료, 자원 등 여러 분야에서 시장 성장 전망, 인수합병, 전략적 제휴 및 신제품 개발 소식이 활발하다. 또한, 기업들의 재무 성과 발표와 함께 특히 기술 부문에서는 인력 감축 등 인사 및 구조 변화가 두드러진다."
2023-01-13,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 다양한 산업 분야에서 기업의 신기술 개발, 시장 성장 전망, 투자 및 인수합병, 임원 인사 등 활발한 사업 활동과 주요 시장 동향에 대한 업데이트."
2023-01-17,25,0.021593764424324,0.1893500536680221,0.0058695869520306,0.0947725921869278,-9.261945399163935e-28,0.0349617674946785,0.4011827707290649,0.5699447393417358,"핵심 주제: 2023년 초 다양한 산업에서 시장 성장 전망이 제시되는 가운데, 기업들은 AI·EV·VR 등 신기술 도입, 투자 유치, 인수합병, 구조조정 및 임원 인사 등 활발한 경영 전략을 펼치고 있으며, 일부 기업은 주가 변동 및 실적 발표를 앞두고 있다."
2023-01-18,25,0.021593764424324,0.1893500536680221,0.0058695869520306,0.0947725921869278,-9.261945399163935e-28,0.0349617674946785,0.4011827707290649,0.5699447393417358,"핵심 주제: 2023년 초 다양한 산업에서 시장 성장 전망이 제시되는 가운데, 기업들은 AI·EV·VR 등 신기술 도입, 투자 유치, 인수합병, 구조조정 및 임원 인사 등 활발한 경영 전략을 펼치고 있으며, 일부 기업은 주가 변동 및 실적 발표를 앞두고 있다."
2023-01-19,9,0.0344682000577449,0.032503817230463,0.0056444257497787,0.3470864593982696,-1.0796163822539654e-28,0.3395223319530487,0.4396228790283203,0.4079048931598663,"핵심 주제: 2023년 초 글로벌 기업 및 산업 동향
핵심 내용: CES에서의 신기술 공개(AI, 메타버스, 바이오 등)와 함께 기업의 주요 발표(인사, 투자, M&A, 실적), 경기 불확실성에 따른 대규모 기술 기업 해고, 그리고 다양한 시장의 성장 전망 등 전 세계적인 비즈니스 및 기술 관련 소식이 중심을 이룬다."
2023-01-20,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 다양한 산업 분야에서 기업의 신기술 개발, 시장 성장 전망, 투자 및 인수합병, 임원 인사 등 활발한 사업 활동과 주요 시장 동향에 대한 업데이트."
2023-01-23,18,0.2470991164445877,0.2851050794124603,0.2195073366165161,0.2152285873889923,1.0212985314068461e-29,0.226920798420906,0.0269460063427686,0.0658475756645202,"핵심 주제: 다양한 산업의 시장 동향 및 주요 기업 활동

기술, 의료, 자원 등 여러 분야에서 시장 성장 전망, 인수합병, 전략적 제휴 및 신제품 개발 소식이 활발하다. 또한, 기업들의 재무 성과 발표와 함께 특히 기술 부문에서는 인력 감축 등 인사 및 구조 변화가 두드러진다."
2023-01-24,18,0.2470991164445877,0.2851050794124603,0.2195073366165161,0.2152285873889923,1.0212985314068461e-29,0.226920798420906,0.0269460063427686,0.0658475756645202,"핵심 주제: 다양한 산업의 시장 동향 및 주요 기업 활동

기술, 의료, 자원 등 여러 분야에서 시장 성장 전망, 인수합병, 전략적 제휴 및 신제품 개발 소식이 활발하다. 또한, 기업들의 재무 성과 발표와 함께 특히 기술 부문에서는 인력 감축 등 인사 및 구조 변화가 두드러진다."
2023-01-25,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 다양한 산업 분야에서 기업의 신기술 개발, 시장 성장 전망, 투자 및 인수합병, 임원 인사 등 활발한 사업 활동과 주요 시장 동향에 대한 업데이트."
2023-01-26,9,0.0344682000577449,0.032503817230463,0.0056444257497787,0.3470864593982696,-1.0796163822539654e-28,0.3395223319530487,0.4396228790283203,0.4079048931598663,"핵심 주제: 2023년 초 글로벌 기업 및 산업 동향
핵심 내용: CES에서의 신기술 공개(AI, 메타버스, 바이오 등)와 함께 기업의 주요 발표(인사, 투자, M&A, 실적), 경기 불확실성에 따른 대규모 기술 기업 해고, 그리고 다양한 시장의 성장 전망 등 전 세계적인 비즈니스 및 기술 관련 소식이 중심을 이룬다."
