date,code,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,text
2023-01-03,25,0.021593764424324,0.1893500536680221,0.0058695869520306,0.0947726070880889,-9.261945399163935e-28,0.0349617674946785,0.4011827707290649,0.5699447393417358,"핵심 주제: 기업 경영, 시장 동향 및 신기술
다양한 기업들이 경영진 개편, M&A, 신제품 출시 등 활발한 경영 활동을 보고했으며, 주요 산업 분야의 시장 성장 전망과 신기술 도입 소식, 그리고 전반적인 경제 및 투자 시장 동향이 나타났다."
2023-01-04,12,0.1025838106870651,0.2533306181430816,0.0886867269873619,0.2620308101177215,1.6462558765201358e-24,0.0503487847745418,0.1200761795043945,0.2565531134605407,"핵심 주제: 2023년 초 글로벌 비즈니스 및 기술 동향

2023년 초 다양한 산업에서 기업의 재무 성과, 전략적 변화, CES 2023을 중심으로 한 기술 혁신(특히 AI)이 주요 동향으로 나타났습니다. 글로벌 시장 보고서들이 쏟아지는 가운데, 경기 둔화와 공급망 문제가 맞물려 주요 기술 기업들의 매출 부진과 대규모 인력 감축이 두드러지고 있습니다."
2023-01-05,9,0.0344682000577449,0.032503817230463,0.0056444257497787,0.3470864593982696,-1.0796163822539654e-28,0.3395223319530487,0.4396228790283203,0.4079048931598663,"핵심 주제: 2023년 초 다양한 산업의 혁신 및 시장 동향: CES 2023을 통해 AI, 바이오, 메타버스 등 신기술 발전과 여러 시장의 성장세가 기대되나, 동시에 경기 불확실성으로 인한 대규모 기술 기업 해고와 구조조정이 진행되는 상반된 모습이 나타나고 있음."
2023-01-06,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 광범위한 산업의 시장 성장 전망, 기업의 재무 성과, 투자 및 자금 조달, 합병 및 인수, 핵심 인력 임명, 신기술(AI, 지속가능성 기술 등) 도입 등 다양한 사업 활동 및 시장 동향에 대한 뉴스입니다."
2023-01-09,16,0.1111090704798698,0.4329113662242889,0.0872226580977439,0.0467687994241714,5.2787446626028005e-22,0.0389949455857276,0.1097692474722862,0.2967041134834289,"핵심 주제: 글로벌 기업 경영 활동 및 시장 전망. 다양한 산업 분야에서 기업들의 재무 실적, 신제품 출시, 인수합병 등 경영 소식과 함께, 주요 시장의 성장 예측 및 기술, 규제 관련 동향이 나타납니다."
2023-01-10,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 광범위한 산업의 시장 성장 전망, 기업의 재무 성과, 투자 및 자금 조달, 합병 및 인수, 핵심 인력 임명, 신기술(AI, 지속가능성 기술 등) 도입 등 다양한 사업 활동 및 시장 동향에 대한 뉴스입니다."
2023-01-11,9,0.0344682000577449,0.032503817230463,0.0056444257497787,0.3470864593982696,-1.0796163822539654e-28,0.3395223319530487,0.4396228790283203,0.4079048931598663,"핵심 주제: 2023년 초 다양한 산업의 혁신 및 시장 동향: CES 2023을 통해 AI, 바이오, 메타버스 등 신기술 발전과 여러 시장의 성장세가 기대되나, 동시에 경기 불확실성으로 인한 대규모 기술 기업 해고와 구조조정이 진행되는 상반된 모습이 나타나고 있음."
2023-01-12,18,0.2470991164445877,0.2851050794124603,0.2195073366165161,0.2152285873889923,1.0212985314068461e-29,0.226920798420906,0.0269460044801235,0.0658475756645202,"핵심 주제: 기업들의 인수합병, 투자 유치, 임원 교체, 노사 관계 등 다양한 경영 활동과 함께, AI, 클라우드, 사물인터넷 등 기술 혁신 및 관련 시장의 성장 전망에 대한 소식이 주를 이룸."
2023-01-13,7,0.1901141852140426,0.087750032544136,0.1608655899763107,0.3875947892665863,-1.2054827893192224e-27,0.4353438317775726,0.1602522134780883,0.0762428864836692,"핵심 주제: 광범위한 산업의 시장 성장 전망, 기업의 재무 성과, 투자 및 자금 조달, 합병 및 인수, 핵심 인력 임명, 신기술(AI, 지속가능성 기술 등) 도입 등 다양한 사업 활동 및 시장 동향에 대한 뉴스입니다."
2023-01-17,25,0.021593764424324,0.1893500536680221,0.0058695869520306,0.0947725921869278,-9.261945399163935e-28,0.0349617674946785,0.4011827707290649,0.5699447393417358,"핵심 주제: 기업 경영, 시장 동향 및 신기술
다양한 기업들이 경영진 개편, M&A, 신제품 출시 등 활발한 경영 활동을 보고했으며, 주요 산업 분야의 시장 성장 전망과 신기술 도입 소식, 그리고 전반적인 경제 및 투자 시장 동향이 나타났다."
